order_id,user_id,order_date,order_status,pay_amount,order_month
o308923,u113293,2023-08-03,completed,260.31,2023-08
o308924,u107557,2024-11-20,completed,699.48,2024-11
o308925,u104688,2024-01-02,completed,144.99,2024-01
o308926,u118546,2023-02-12,completed,239.06,2023-02
o308927,u117935,2023-02-20,completed,8138.01,2023-02
o308928,u111416,2023-06-16,completed,1132.35,2023-06
o308929,u106578,2024-12-07,completed,1907.72,2024-12
o308930,u107237,2024-04-09,completed,764.1,2024-04
o308931,u117375,2024-03-23,completed,824.36,2024-03
o308932,u107094,2024-11-29,completed,2668.11,2024-11
o308933,u118099,2024-09-30,completed,1627.56,2024-09
o308934,u108464,2024-12-20,completed,3330.63,2024-12
o308935,u102562,2023-02-05,completed,7574.78,2023-02
o308936,u105473,2023-08-11,refunded,0.0,2023-08
o308937,u111676,2024-12-15,completed,10183.63,2024-12
o308938,u101015,2024-12-29,completed,14841.96,2024-12
o308939,u103331,2024-01-02,completed,277.85,2024-01
o308940,u110067,2023-02-22,completed,2080.7,2023-02
o308941,u110315,2023-01-16,completed,221.64,2023-01
o308942,u110594,2023-02-11,completed,410.88,2023-02
o308943,u114153,2024-10-07,completed,695.62,2024-10
o308944,u118453,2023-11-18,completed,4322.08,2023-11
o308945,u114824,2024-03-16,completed,451.87,2024-03
o308946,u119991,2024-03-17,completed,4293.74,2024-03
o308947,u113834,2023-11-13,completed,478.74,2023-11
o308948,u110195,2023-08-28,completed,327.25,2023-08
o308949,u101736,2024-07-17,completed,431.12,2024-07
o308950,u104133,2023-04-07,completed,14351.02,2023-04
o308951,u115323,2024-05-30,shipped,3841.94,2024-05
o308952,u116984,2024-04-29,completed,1358.45,2024-04
o308953,u117843,2023-12-29,completed,6756.39,2023-12
o308954,u107045,2023-04-25,completed,857.48,2023-04
o308955,u106715,2024-10-06,completed,11997.48,2024-10
o308956,u113114,2024-09-06,completed,826.29,2024-09
o308957,u112180,2024-11-12,completed,580.19,2024-11
o308958,u104334,2024-07-24,completed,62.54,2024-07
o308959,u114056,2024-07-09,completed,3061.44,2024-07
o308960,u119447,2023-11-09,completed,10175.16,2023-11
o308961,u114858,2024-04-10,completed,10419.74,2024-04
o308962,u115248,2024-07-26,completed,778.44,2024-07
o308963,u118482,2023-04-14,completed,206.04,2023-04
o308964,u107871,2024-10-27,completed,1595.93,2024-10
o308965,u114805,2024-12-27,completed,1667.58,2024-12
o308966,u104820,2024-12-30,completed,12524.47,2024-12
o308967,u109420,2024-12-05,completed,4831.61,2024-12
o308968,u107989,2024-12-04,completed,285.06,2024-12
o308969,u102822,2023-08-10,completed,4669.42,2023-08
o308970,u103551,2024-02-04,completed,7108.5,2024-02
o308971,u115884,2024-11-19,completed,46.34,2024-11
o308972,u108799,2023-02-23,completed,607.17,2023-02
o308973,u117784,2023-04-26,completed,2561.84,2023-04
o308974,u100551,2024-09-26,completed,871.64,2024-09
o308975,u119995,2024-05-11,completed,1368.06,2024-05
o308976,u103152,2024-10-18,completed,364.32,2024-10
o308977,u102855,2023-11-23,completed,1585.88,2023-11
o308978,u100826,2023-04-24,completed,224.05,2023-04
o308979,u100305,2024-12-09,completed,2349.15,2024-12
o308980,u109870,2024-11-26,completed,8957.86,2024-11
o308981,u103939,2024-06-03,completed,1335.31,2024-06
o308982,u100393,2024-12-20,completed,1035.58,2024-12
o308983,u106291,2023-10-17,completed,915.46,2023-10
o308984,u109570,2024-03-13,shipped,6178.16,2024-03
o308985,u117119,2023-11-08,shipped,639.99,2023-11
o308986,u106714,2023-05-01,completed,6759.92,2023-05
o308987,u101534,2024-10-03,completed,179.76,2024-10
o308988,u113067,2024-08-31,completed,523.17,2024-08
o308989,u106189,2024-05-19,cancelled,38.55,2024-05
o308990,u106022,2024-12-16,refunded,0.0,2024-12
o308991,u107697,2024-06-26,completed,615.0,2024-06
o308992,u115515,2024-05-24,completed,10147.23,2024-05
o308993,u112652,2024-10-17,completed,476.22,2024-10
o308994,u106753,2023-02-24,completed,1103.21,2023-02
o308995,u105707,2023-12-17,completed,2401.89,2023-12
o308996,u110059,2024-12-10,completed,668.44,2024-12
o308997,u101038,2023-06-27,completed,966.68,2023-06
o308998,u114261,2024-12-07,completed,21.32,2024-12
o308999,u113223,2024-09-24,shipped,623.29,2024-09
o309000,u105138,2024-12-02,completed,9161.05,2024-12
o309001,u101703,2023-04-20,completed,4617.26,2023-04
o309002,u114772,2024-10-28,completed,216.24,2024-10
o309003,u100649,2024-11-25,completed,3796.19,2024-11
o309004,u105831,2023-02-06,completed,2646.11,2023-02
o309005,u109109,2024-11-06,shipped,7547.18,2024-11
o309006,u111796,2024-06-22,completed,2852.56,2024-06
o309007,u118067,2023-01-19,completed,10417.82,2023-01
o309008,u107876,2024-10-01,completed,247.38,2024-10
o309009,u106144,2023-11-06,completed,7823.53,2023-11
o309010,u105240,2024-12-30,shipped,14348.05,2024-12
o309011,u111384,2024-12-30,completed,4706.16,2024-12
o309012,u113466,2023-01-05,completed,238.73,2023-01
o309013,u111555,2023-07-02,completed,249.98,2023-07
o309014,u110784,2024-07-11,completed,827.23,2024-07
o309015,u119545,2024-09-21,completed,8921.01,2024-09
o309016,u110430,2024-09-23,shipped,2525.42,2024-09
o309017,u112429,2024-11-04,completed,185.25,2024-11
o309018,u114805,2023-08-22,completed,1152.04,2023-08
o309019,u108043,2024-01-08,completed,2576.5,2024-01
o309020,u106815,2024-07-28,completed,7404.0,2024-07
o309021,u107178,2023-07-12,completed,2016.18,2023-07
o309022,u116869,2024-12-05,completed,111.39,2024-12
o309023,u103420,2024-11-27,shipped,6401.89,2024-11
o309024,u103965,2024-10-18,completed,4950.17,2024-10
o309025,u107026,2024-02-09,completed,5691.43,2024-02
o309026,u106259,2024-08-25,completed,256.9,2024-08
o309027,u112864,2023-01-08,completed,1074.48,2023-01
o309028,u113488,2024-09-05,cancelled,382.16,2024-09
o309029,u117126,2023-03-12,completed,5255.12,2023-03
o309030,u113395,2023-10-14,completed,689.76,2023-10
o309031,u100605,2024-02-24,completed,3359.91,2024-02
o309032,u111169,2024-09-30,completed,1277.84,2024-09
o309033,u111836,2023-11-07,cancelled,239.76,2023-11
o309034,u107351,2023-06-28,refunded,0.0,2023-06
o309035,u100422,2024-06-28,completed,13694.63,2024-06
o309036,u118353,2024-11-15,completed,2361.13,2024-11
o309037,u108683,2024-04-03,completed,593.94,2024-04
o309038,u112918,2024-12-16,completed,8457.56,2024-12
o309039,u114109,2024-12-28,completed,3231.25,2024-12
o309040,u100111,2024-11-01,completed,6581.72,2024-11
o309041,u100034,2024-12-03,completed,383.54,2024-12
o309042,u114644,2024-08-07,completed,2787.44,2024-08
o309043,u105431,2024-08-21,pending,516.72,2024-08
o309044,u113340,2023-02-22,completed,3869.05,2023-02
o309045,u103392,2024-07-23,completed,1768.09,2024-07
o309046,u100372,2024-07-21,completed,983.6,2024-07
o309047,u108127,2024-08-11,completed,1664.43,2024-08
o309048,u119981,2023-10-18,completed,1031.51,2023-10
o309049,u118953,2024-03-31,refunded,0.0,2024-03
o309050,u117152,2024-12-29,shipped,2837.34,2024-12
o309051,u119406,2024-12-15,shipped,594.72,2024-12
o309052,u116782,2024-05-26,shipped,95.74,2024-05
o309053,u114249,2024-04-27,completed,3852.8,2024-04
o309054,u110592,2024-11-26,completed,180.87,2024-11
o309055,u102885,2024-04-10,completed,774.6,2024-04
o309056,u117645,2024-09-05,completed,3094.98,2024-09
o309057,u112317,2024-12-18,completed,2450.17,2024-12
o309058,u109333,2023-09-12,completed,290.58,2023-09
o309059,u117947,2024-11-12,completed,38.94,2024-11
o309060,u118537,2024-12-30,completed,4351.93,2024-12
o309061,u103358,2023-02-24,completed,3546.73,2023-02
o309062,u102272,2023-02-12,completed,449.2,2023-02
o309063,u102004,2024-10-25,completed,593.15,2024-10
o309064,u110033,2024-05-19,completed,2209.53,2024-05
o309065,u115446,2023-08-31,completed,262.01,2023-08
o309066,u103419,2024-07-14,shipped,1471.44,2024-07
o309067,u102768,2024-12-22,completed,1785.81,2024-12
o309068,u118445,2024-07-17,completed,233.56,2024-07
o309069,u105583,2024-12-28,completed,2370.5,2024-12
o309070,u103842,2024-08-17,completed,6935.04,2024-08
o309071,u101220,2023-09-04,completed,1932.9,2023-09
o309072,u108030,2024-12-11,completed,4492.9,2024-12
o309073,u102550,2024-03-25,completed,2726.43,2024-03
o309074,u102371,2024-09-07,completed,3252.4,2024-09
o309075,u106774,2024-04-06,completed,206.38,2024-04
o309076,u114274,2024-05-03,completed,6817.16,2024-05
o309077,u110555,2023-08-20,completed,1353.19,2023-08
o309078,u110982,2024-09-19,completed,3029.26,2024-09
o309079,u112386,2024-01-24,completed,8398.23,2024-01
o309080,u119017,2024-02-27,completed,11732.12,2024-02
o309081,u111702,2023-09-13,completed,3466.53,2023-09
o309082,u115044,2024-02-19,pending,2273.51,2024-02
o309083,u112877,2024-12-07,completed,5476.42,2024-12
o309084,u115990,2024-12-29,completed,978.42,2024-12
o309085,u107169,2024-05-15,completed,12808.34,2024-05
o309086,u100078,2024-11-14,completed,1111.53,2024-11
o309087,u101155,2024-12-25,shipped,532.47,2024-12
o309088,u108776,2023-11-20,refunded,0.0,2023-11
o309089,u103203,2023-07-01,completed,1027.59,2023-07
o309090,u102590,2023-11-09,completed,60.96,2023-11
o309091,u115787,2024-12-22,completed,632.74,2024-12
o309092,u116695,2024-01-14,completed,536.17,2024-01
o309093,u116133,2024-07-19,completed,1234.31,2024-07
o309094,u108253,2024-12-30,completed,10069.74,2024-12
o309095,u100101,2024-06-13,completed,10224.18,2024-06
o309096,u119955,2024-03-12,completed,5850.16,2024-03
o309097,u100267,2024-12-26,completed,735.94,2024-12
o309098,u106575,2023-05-28,completed,328.5,2023-05
o309099,u119757,2024-10-29,completed,1547.3,2024-10
o309100,u109624,2024-05-08,completed,1375.78,2024-05
o309101,u110281,2024-11-27,completed,2083.59,2024-11
o309102,u119786,2024-06-10,completed,824.58,2024-06
o309103,u114646,2024-12-10,completed,1892.8,2024-12
o309104,u101560,2024-05-08,completed,625.06,2024-05
o309105,u115721,2023-07-28,completed,3468.37,2023-07
o309106,u105315,2024-04-11,completed,1444.07,2024-04
o309107,u110237,2023-06-28,completed,152.08,2023-06
o309108,u111489,2023-03-22,completed,1320.85,2023-03
o309109,u100921,2023-11-07,completed,954.97,2023-11
o309110,u104209,2024-04-27,completed,1548.44,2024-04
o309111,u118995,2023-06-27,completed,1862.07,2023-06
o309112,u109812,2024-10-23,completed,58.83,2024-10
o309113,u112223,2024-09-23,completed,87.45,2024-09
o309114,u100440,2024-12-03,completed,1972.02,2024-12
o309115,u116071,2023-11-07,completed,564.96,2023-11
o309116,u114275,2024-03-23,completed,478.69,2024-03
o309117,u117610,2024-10-07,completed,117.58,2024-10
o309118,u116129,2024-04-17,completed,1118.38,2024-04
o309119,u112626,2024-03-29,completed,420.82,2024-03
o309120,u117526,2024-02-23,completed,309.72,2024-02
o309121,u110022,2024-06-29,completed,9601.87,2024-06
o309122,u104040,2024-04-19,completed,8434.06,2024-04
o309123,u108943,2024-08-03,pending,270.3,2024-08
o309124,u104966,2024-12-30,shipped,5941.51,2024-12
o309125,u101611,2024-06-20,completed,10603.68,2024-06
o309126,u116651,2024-11-24,completed,284.28,2024-11
o309127,u119195,2024-10-11,completed,11825.67,2024-10
o309128,u105112,2024-08-09,refunded,0.0,2024-08
o309129,u101190,2024-11-11,completed,1994.6,2024-11
o309130,u117695,2024-09-25,completed,1646.59,2024-09
o309131,u118116,2023-04-06,completed,3749.88,2023-04
o309132,u111719,2024-11-13,refunded,0.0,2024-11
o309133,u117001,2024-12-24,completed,2764.48,2024-12
o309134,u114322,2024-12-03,completed,1490.92,2024-12
o309135,u112565,2024-03-24,cancelled,814.82,2024-03
o309136,u102519,2024-12-24,cancelled,3305.07,2024-12
o309137,u100178,2023-05-21,completed,2479.65,2023-05
o309138,u104186,2024-03-26,completed,796.14,2024-03
o309139,u103249,2023-01-08,completed,3951.5,2023-01
o309140,u105548,2024-03-06,completed,4437.16,2024-03
o309141,u117567,2023-02-28,completed,3774.99,2023-02
o309142,u111881,2024-11-15,completed,4443.76,2024-11
o309143,u109333,2023-12-11,completed,716.49,2023-12
o309144,u110269,2024-08-05,cancelled,2810.34,2024-08
o309145,u100099,2024-08-31,shipped,154.95,2024-08
o309146,u106929,2024-01-16,completed,1329.77,2024-01
o309147,u112139,2023-11-11,shipped,4502.14,2023-11
o309148,u109107,2024-08-05,completed,6207.17,2024-08
o309149,u104539,2023-11-04,completed,68.08,2023-11
o309150,u104839,2023-07-31,completed,1687.62,2023-07
o309151,u119233,2024-11-13,completed,15404.45,2024-11
o309152,u102035,2024-01-28,completed,4976.82,2024-01
o309153,u119856,2024-05-22,completed,19429.85,2024-05
o309154,u101654,2024-12-25,completed,3145.8,2024-12
o309155,u103186,2023-06-23,completed,7885.27,2023-06
o309156,u103845,2023-04-01,completed,230.83,2023-04
o309157,u100233,2024-05-07,completed,4166.96,2024-05
o309158,u108631,2024-09-13,cancelled,1332.75,2024-09
o309159,u110007,2024-06-05,completed,37.05,2024-06
o309160,u113627,2023-01-13,completed,399.93,2023-01
o309161,u101863,2024-04-17,completed,846.18,2024-04
o309162,u117529,2024-06-17,shipped,227.48,2024-06
o309163,u116886,2024-12-28,refunded,0.0,2024-12
o309164,u107156,2023-04-18,pending,17004.81,2023-04
o309165,u104725,2024-10-21,completed,4971.62,2024-10
o309166,u105200,2024-04-07,completed,382.52,2024-04
o309167,u109665,2024-12-19,cancelled,338.62,2024-12
o309168,u115765,2024-10-07,completed,10000.0,2024-10
o309169,u102354,2024-04-06,shipped,1185.88,2024-04
o309170,u114898,2024-09-27,completed,663.86,2024-09
o309171,u119312,2024-05-21,completed,131.76,2024-05
o309172,u106439,2024-11-02,completed,4405.47,2024-11
o309173,u109095,2024-11-28,completed,6853.75,2024-11
o309174,u102886,2024-10-23,completed,14909.93,2024-10
o309175,u108250,2024-03-19,completed,2967.38,2024-03
o309176,u117642,2023-02-19,completed,1640.78,2023-02
o309177,u111982,2023-07-07,completed,3701.8,2023-07
o309178,u103412,2024-06-04,completed,865.72,2024-06
o309179,u118302,2024-08-27,completed,10846.56,2024-08
o309180,u105686,2023-05-11,completed,11476.51,2023-05
o309181,u109030,2024-06-03,completed,382.43,2024-06
o309182,u109858,2023-12-24,completed,19.61,2023-12
o309183,u108932,2023-04-07,refunded,0.0,2023-04
o309184,u114974,2024-02-29,completed,233.4,2024-02
o309185,u117945,2024-09-23,completed,150.34,2024-09
o309186,u109723,2024-11-24,refunded,0.0,2024-11
o309187,u100771,2024-11-19,refunded,0.0,2024-11
o309188,u107029,2024-07-09,completed,9863.72,2024-07
o309189,u103774,2023-05-12,completed,1358.98,2023-05
o309190,u114973,2024-09-02,completed,106.35,2024-09
o309191,u117146,2023-03-14,completed,652.67,2023-03
o309192,u117808,2024-05-03,completed,357.52,2024-05
o309193,u102578,2024-10-07,completed,3361.91,2024-10
o309194,u103827,2023-06-19,completed,2132.91,2023-06
o309195,u106222,2024-09-17,completed,4862.33,2024-09
o309196,u112038,2024-10-13,completed,1498.16,2024-10
o309197,u103649,2024-12-22,completed,11303.02,2024-12
o309198,u103706,2023-10-10,completed,5954.33,2023-10
o309199,u117661,2024-12-07,completed,3658.99,2024-12
o309200,u111623,2024-02-20,completed,223.8,2024-02
o309201,u106380,2024-04-01,completed,979.58,2024-04
o309202,u105623,2024-12-30,completed,2617.15,2024-12
o309203,u116598,2024-07-07,completed,9083.99,2024-07
o309204,u111719,2024-12-18,completed,8099.73,2024-12
o309205,u119319,2024-10-25,completed,244.68,2024-10
o309206,u104112,2024-04-28,completed,8637.15,2024-04
o309207,u102104,2023-03-03,completed,1200.0,2023-03
o309208,u117713,2024-06-26,refunded,0.0,2024-06
o309209,u104073,2024-03-20,completed,4214.93,2024-03
o309210,u105430,2024-07-19,completed,3447.37,2024-07
o309211,u114323,2024-11-08,completed,4862.54,2024-11
o309212,u106681,2024-07-27,completed,851.18,2024-07
o309213,u110206,2024-10-13,completed,102.42,2024-10
o309214,u117184,2024-10-26,pending,1715.78,2024-10
o309215,u109373,2024-11-25,completed,891.48,2024-11
o309216,u104701,2024-10-02,completed,4459.24,2024-10
o309217,u109876,2024-12-20,completed,541.42,2024-12
o309218,u103484,2024-01-08,completed,1658.73,2024-01
o309219,u111271,2024-12-11,shipped,147.16,2024-12
o309220,u113491,2024-09-22,completed,1064.76,2024-09
o309221,u112100,2024-09-12,completed,2013.13,2024-09
o309222,u111021,2023-09-04,pending,53.25,2023-09
o309223,u108276,2024-12-13,completed,327.58,2024-12
o309224,u114975,2024-09-06,completed,5172.56,2024-09
o309225,u107054,2023-08-29,completed,106.15,2023-08
o309226,u116285,2023-03-12,completed,734.51,2023-03
o309227,u118758,2024-06-21,completed,1142.55,2024-06
o309228,u110530,2023-12-21,completed,5689.97,2023-12
o309229,u111188,2024-01-04,completed,954.22,2024-01
o309230,u110300,2023-04-19,completed,268.46,2023-04
o309231,u116428,2023-10-17,cancelled,40374.4,2023-10
o309232,u100640,2024-12-30,completed,5504.53,2024-12
o309233,u107072,2024-08-11,completed,492.48,2024-08
o309234,u103962,2024-07-26,completed,3194.3,2024-07
o309235,u111626,2024-07-05,completed,5471.06,2024-07
o309236,u101213,2024-11-22,completed,376.07,2024-11
o309237,u112693,2024-10-15,completed,15.43,2024-10
o309238,u113106,2023-09-11,completed,348.39,2023-09
o309239,u119268,2024-07-02,completed,703.8,2024-07
o309240,u115414,2024-10-30,completed,666.96,2024-10
o309241,u119765,2024-05-24,completed,4666.86,2024-05
o309242,u111802,2024-07-30,completed,2337.39,2024-07
o309243,u108107,2023-04-24,completed,1039.37,2023-04
o309244,u108526,2023-01-18,completed,1171.51,2023-01
o309245,u108790,2024-11-21,pending,212.74,2024-11
o309246,u111835,2024-11-24,completed,521.74,2024-11
o309247,u106452,2024-07-07,completed,920.41,2024-07
o309248,u105520,2024-12-06,completed,122.52,2024-12
o309249,u119265,2024-11-26,completed,1707.84,2024-11
o309250,u119201,2024-03-04,cancelled,796.44,2024-03
o309251,u100352,2024-06-24,completed,1707.37,2024-06
o309252,u118548,2024-06-12,completed,5883.51,2024-06
o309253,u111888,2023-01-29,completed,4023.22,2023-01
o309254,u100569,2023-01-01,cancelled,2477.8,2023-01
o309255,u114800,2024-12-11,completed,1656.84,2024-12
o309256,u101214,2024-12-30,completed,2702.89,2024-12
o309257,u113042,2024-11-17,completed,499.34,2024-11
o309258,u101702,2023-04-11,completed,4323.11,2023-04
o309259,u112349,2024-09-10,completed,2534.05,2024-09
o309260,u107377,2024-09-19,completed,621.84,2024-09
o309261,u103131,2023-12-06,shipped,273.56,2023-12
o309262,u108520,2024-06-22,cancelled,2764.49,2024-06
o309263,u114111,2023-01-19,completed,175.02,2023-01
o309264,u101470,2024-06-07,completed,9741.74,2024-06
o309265,u108703,2023-12-07,completed,441.8,2023-12
o309266,u104646,2023-10-10,completed,469.82,2023-10
o309267,u113457,2024-12-30,completed,2381.64,2024-12
o309268,u105633,2024-10-13,completed,606.78,2024-10
o309269,u101679,2024-12-22,completed,156.22,2024-12
o309270,u114770,2023-07-17,completed,7014.52,2023-07
o309271,u114901,2023-10-24,completed,7872.2,2023-10
o309272,u103767,2024-12-27,completed,3164.17,2024-12
o309273,u102919,2023-12-19,completed,195.15,2023-12
o309274,u105614,2024-12-20,completed,1729.51,2024-12
o309275,u112775,2024-11-11,completed,520.49,2024-11
o309276,u116710,2023-02-24,completed,7168.46,2023-02
o309277,u105457,2023-07-25,completed,314.08,2023-07
o309278,u111224,2024-08-10,completed,1566.69,2024-08
o309279,u112108,2024-12-25,completed,316.41,2024-12
o309280,u108891,2024-08-21,completed,307.56,2024-08
